id	company_id	ogrn	inn	full_name	share	share_percent
12054	64144	1021602830578	1654042240	ООО "ЦЕНТР ЮРИДИЧЕСКОГО И ЭКОНОМИЧЕСКОГО СОДЕЙСТВИЯ"	64465072.00	
12055	64146	1021602841402	1654017170	МИНИСТЕРСТВО  ЗДРАВООХРАНЕНИЯ  РТ	0.00	
12056	64150	1061674000266	1601005936	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АГРЫЗСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12057	64154	1027700220624	7706016118	ПЕНСИОННЫЙ ФОНД РОССИЙСКОЙ ФЕДЕРАЦИИ	0.00	
12058	64169	1061674000266	1601005936	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АГРЫЗСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12059	64183	1021602833196	1654002248	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12060	64219	1021600516387	1601001610	ГОСУДАРСТВЕННОЕ  УЧРЕЖДЕНИЕ - ОТДЕЛ  ОБРАЗОВАНИЯ  АГРЫЗСКОГО  РАЙОНА    РТ	0.00	
12061	64232	1071690050299	1657069000	МИНИСТЕРСТВО ТРУДА, ЗАНЯТОСТИ И СОЦИАЛЬНОЙ ЗАЩИТЫ РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12062	64239	1021602850884	1654022036	МИНИСТЕРСТВО  КУЛЬТУРЫ  РЕСПУБЛИКИ  ТАТАРСТАН	0.00	
12063	64239	1061674000266	1601005936	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АГРЫЗСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12064	64249	1061674000266	1601005936	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АГРЫЗСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12065	64251	1021602839488	1654004245	КОМИТЕТ  ГОСУДАРСТВЕННОЙ  СТАТИСТИКИ  РЕСПУБЛИКИ  ТАТАРСТАН		
12066	64267	1121690073108	1656066832	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АГРОСТРОЙТРАНС-ОПТ"	10800.00	0.00
12067	64273	1031641200095	1642003695	ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "УРУССИНСКИЙ ХИМИЧЕСКИЙ ЗАВОД"	9000.00	0.90
12068	64278	1021603462506	1659019767	ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ТАТАРСТАН СЭТЭ"	1954392.00	
12069	64281	1021603269050	1658034280	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СЕЛЬХОЗСНАБ-М"	5000.00	
12070	64303	1027739132750	7703218846	РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОАВ "НАДЕЖДА ПРОГРЕССА"	10000.00	1.00
12071	64322	1021603616418	1660039648	ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "МАХСУН"	20000.00	
12072	64338	1021603268279	1658024482	ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ ТАТАРСТАН "ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ  "ТАТСПИРТПРОМ"	621000000.00	
12074	64346	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12075	64357	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12076	64369	1031601004764	1616012301	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНВЕСТИЦИОННО-ФИНАНСОВАЯ КОМПАНИЯ "ТАТИНК"	294996.00	0.48
12077	64382	1021600816401	1616002568	СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ "ЧУЛПАН"	2450.00	
12078	64388	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12079	64397	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12080	64398	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12081	64403	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12082	64405	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12083	64416	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12084	64420	1071690057097	1660105932	ТОВАРИЩЕСТВО НА ВЕРЕ "СТРОЙТРАСТИНВЕСТ И КОМПАНИЯ"	5825555.00	
12085	64433	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12086	64442	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12087	64448	1061683000280	1616014806	МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН"		
12088	64449	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12089	64464	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12090	64465	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12091	64469	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12092	64478	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12093	64486	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12094	64488	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12095	64505	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12096	64508	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12097	64513	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12098	64527	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12099	64532	1021603287200	1658022037	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МИСЛИД"	2100.00	0.25
12100	64532	1041630214724	1660072042	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПАМИР"	2512.00	0.30
12101	64532	1041626806540	1658054840	ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "КОМПАНИЯ "ОПТИМА"	2520.00	0.30
12102	64532	1041626808090	1658055233	ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ФИРМА "ОПТИМА+"	1268.00	0.15
12103	64538	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12104	64540	1061683000280	1616014806	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЫСОКОГОРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12105	64558	1021602841402	1654017170	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РТ	0.00	
12106	64563	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12107	64564	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12108	64566	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12109	64568	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12110	64569	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12111	64570	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12112	64571	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12113	64574	1021602019977	1650070127	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ " АВТОТЕХНИК"	5790.00	
12114	64575	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12115	64576	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12116	64577	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12117	64578	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12118	64579	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12119	64581	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12120	64582	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12121	64583	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12122	64585	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12123	64586	1021601063296	1660098481	МИНИСТЕРСТВО ЛЕСНОГО ХОЗЯЙСТВА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12124	64588	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12125	64589	1021602833196	1654002248	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12126	64590	1071690050299	1657069000	МИНИСТЕРСТВО ТРУДА, ЗАНЯТОСТИ И СОЦИАЛЬНОЙ ЗАЩИТЫ РЕСПУБЛИКИ ТАТАРСТАН		
12127	64591	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12128	64592	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12129	64593	1051655091080	1626008865	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ГОРОДА МАМАДЫШ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12130	64594	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12131	64595	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12132	64597	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12133	64598	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12134	64599	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12135	64600	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12136	64603	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12137	64604	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12138	64607	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12139	64608	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12140	64609	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12141	64610	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12142	64611	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12143	64613	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЯ	0.00	
12144	64614	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12145	64615	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12146	64616	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12147	64618	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12148	64620	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12149	64622	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12150	64623	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12151	64624	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12152	64625	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
12153	64627	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12154	64628	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12155	64629	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12156	64630	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12157	64631	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12158	64633	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12159	64634	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12160	64635	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12161	64637	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12162	64638	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12163	64639	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12164	64642	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12165	64643	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12166	64644	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12167	64645	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12168	64646	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12169	64648	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12170	64651	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12171	64653	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12172	64654	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12173	64655	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12174	64656	1021602855603	1654002946	МИНИСТЕРСТВО ВНУТРЕННИХ ДЕЛ ПО РЕСПУБЛИКЕ ТАТАРСТАН		
12175	64657	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12176	64659	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12177	64662	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12178	64663	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12179	64665	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12180	64666	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12181	64667	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН	0.00	
12182	64668	1051655091091	1626008858	ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН		
